dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
fiqa,5374,0.0,0.21533827903669653,0.0,0.21533827903669653,1
fiqa,5380,0.0,1.0,1.0,1.0,1
fiqa,5402,0.0,0.7131829051106636,0.0,0.7131829051106636,2
fiqa,5410,0.0,0.5480935150487946,0.1125388887954676,0.5480935150487946,3
fiqa,5422,0.03,0.411231591744158,0.16057003252805813,0.36145683575903237,4
fiqa,5427,0.0,1.0,0.0,1.0,2
fiqa,5460,0.83,0.21588340379491108,0.16764052162801757,0.058146168443085795,5
fiqa,5464,0.0,0.17463903411929896,0.0,0.17463903411929896,3
fiqa,5503,0.0,0.8315546295836225,0.16569576576522954,0.8315546295836225,2
fiqa,5505,0.0,1.0,1.0,1.0,1
fiqa,5511,0.0,0.2935266179498196,0.03334767769829284,0.2935266179498196,10
fiqa,5534,0.0,0.8315546295836225,0.0,0.8315546295836225,2
fiqa,5549,0.0,0.0,0.0,0.0,2
fiqa,5585,0.0,0.6309297535714575,0.16427204996205025,0.6309297535714575,1
fiqa,5592,0.0,1.0,1.0,1.0,1
fiqa,5616,0.1,0.43067655807339306,0.18003132665669264,0.3010299956639812,1
fiqa,5620,0.02,0.23265982194892243,0.0715056213286801,0.22864677860547536,4
fiqa,5646,0.0,1.0,0.6752902185040031,1.0,3
fiqa,5653,0.0,1.0,1.0,1.0,1
fiqa,5683,0.0,1.0,0.8315546295836225,1.0,2
fiqa,5710,0.68,0.1949590218937863,0.1949590218937863,0.0,1
fiqa,5741,0.03,0.5368596003428795,0.12262943855309168,0.4173549207639555,2
fiqa,5763,0.0,0.7653606369886217,0.14126697285982898,0.7653606369886217,3
fiqa,5782,0.04,0.49693657508738903,0.21398626473452756,0.3303087912289124,5
fiqa,5790,0.0,0.27023815442731974,0.0,0.27023815442731974,1
fiqa,5808,0.0,1.0,0.2890648263178879,1.0,1
fiqa,5853,0.05,0.3860482756116804,0.16205126699474676,0.3417517095658658,8
